0.00.000.618 I srv  llama_server: initializing ...
0.00.010.753 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.011.383 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.014.168 I srv    load_model: loading model '/opt/hf-cache/hub/models--ggml-org--Qwen2.5-VL-3B-Instruct-GGUF/snapshots/5037fcf163dd95d1e41d1974465f0898ed108ca2/Qwen2.5-VL-3B-Instruct-Q8_0.gguf'
0.01.131.018 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.03.344.682 I cmn          init: llama threadpool init, n_threads = 12
0.03.405.800 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.03.405.807 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.03.405.808 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.04.495.480 I srv    load_model: loaded multimodal model, '/opt/hf-cache/hub/models--ggml-org--Qwen2.5-VL-3B-Instruct-GGUF/snapshots/5037fcf163dd95d1e41d1974465f0898ed108ca2/mmproj-Qwen2.5-VL-3B-Instruct-f16.gguf'
0.04.529.309 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 4096, kv_unified = 'false'
0.04.529.459 W srv          init: --cache-idle-slots requires --cache-ram, disabling
0.04.533.916 I srv  llama_server: model loaded
0.04.533.928 I srv  llama_server: listening on http://127.0.0.1:8090
0.30.230.021 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.37.291.237 I slot print_timing: id  0 | task 52 |    graphs reused =          1
0.37.291.268 I slot      release: id  0 | task 52 | stop processing: n_tokens = 335, truncated = 0
0.37.325.856 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013714461135
0.37.325.956 I slot launch_slot_: id  0 | task 56 | processing task, is_child = 0
0.38.032.735 I slot print_timing: id  0 | task 56 | prompt eval time =     678.29 ms /   484 tokens (    1.40 ms per token,   713.55 tokens per second)
0.38.032.742 I slot print_timing: id  0 | task 56 |        eval time =      28.43 ms /     2 tokens (   28.43 ms per token,    35.17 tokens per second)
0.38.032.743 I slot print_timing: id  0 | task 56 |       total time =     706.73 ms /   486 tokens
0.38.032.745 I slot print_timing: id  0 | task 56 |    graphs reused =          1
0.38.032.776 I slot      release: id  0 | task 56 | stop processing: n_tokens = 485, truncated = 0
0.38.067.064 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.955 (> 0.100 thold), f_keep = 0.953
0.38.067.166 I slot launch_slot_: id  0 | task 60 | processing task, is_child = 0
0.38.771.129 I slot print_timing: id  0 | task 60 | prompt eval time =     675.49 ms /   484 tokens (    1.40 ms per token,   716.52 tokens per second)
0.38.771.135 I slot print_timing: id  0 | task 60 |        eval time =      28.42 ms /     2 tokens (   28.42 ms per token,    35.18 tokens per second)
0.38.771.136 I slot print_timing: id  0 | task 60 |       total time =     703.91 ms /   486 tokens
0.38.771.138 I slot print_timing: id  0 | task 60 |    graphs reused =          1
0.38.771.171 I slot      release: id  0 | task 60 | stop processing: n_tokens = 485, truncated = 0
0.38.788.316 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013715941037
0.38.788.405 I slot launch_slot_: id  0 | task 64 | processing task, is_child = 0
0.39.276.809 I slot print_timing: id  0 | task 64 | prompt eval time =     459.93 ms /   331 tokens (    1.39 ms per token,   719.67 tokens per second)
0.39.276.816 I slot print_timing: id  0 | task 64 |        eval time =      28.42 ms /     2 tokens (   28.42 ms per token,    35.19 tokens per second)
0.39.276.817 I slot print_timing: id  0 | task 64 |       total time =     488.35 ms /   333 tokens
0.39.276.819 I slot print_timing: id  0 | task 64 |    graphs reused =          1
0.39.276.850 I slot      release: id  0 | task 64 | stop processing: n_tokens = 332, truncated = 0
0.39.293.940 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.927 (> 0.100 thold), f_keep = 0.925
0.39.294.031 I slot launch_slot_: id  0 | task 68 | processing task, is_child = 0
0.39.781.974 I slot print_timing: id  0 | task 68 | prompt eval time =     459.48 ms /   331 tokens (    1.39 ms per token,   720.38 tokens per second)
0.39.781.980 I slot print_timing: id  0 | task 68 |        eval time =      28.42 ms /     2 tokens (   28.42 ms per token,    35.19 tokens per second)
0.39.781.981 I slot print_timing: id  0 | task 68 |       total time =     487.89 ms /   333 tokens
0.39.781.983 I slot print_timing: id  0 | task 68 |    graphs reused =          1
0.39.782.015 I slot      release: id  0 | task 68 | stop processing: n_tokens = 332, truncated = 0
0.39.801.073 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013716951882
0.39.801.166 I slot launch_slot_: id  0 | task 72 | processing task, is_child = 0
0.40.274.469 I slot print_timing: id  0 | task 72 | prompt eval time =     444.84 ms /   313 tokens (    1.42 ms per token,   703.63 tokens per second)
0.40.274.475 I slot print_timing: id  0 | task 72 |        eval time =      28.41 ms /     2 tokens (   28.41 ms per token,    35.19 tokens per second)
0.40.274.476 I slot print_timing: id  0 | task 72 |       total time =     473.25 ms /   315 tokens
0.40.274.478 I slot print_timing: id  0 | task 72 |    graphs reused =          1
0.40.274.510 I slot      release: id  0 | task 72 | stop processing: n_tokens = 314, truncated = 0
0.40.293.748 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.939 (> 0.100 thold), f_keep = 0.936
0.40.293.837 I slot launch_slot_: id  0 | task 76 | processing task, is_child = 0
0.40.766.421 I slot print_timing: id  0 | task 76 | prompt eval time =     444.06 ms /   313 tokens (    1.42 ms per token,   704.87 tokens per second)
0.40.766.427 I slot print_timing: id  0 | task 76 |        eval time =      28.48 ms /     2 tokens (   28.48 ms per token,    35.12 tokens per second)
0.40.766.428 I slot print_timing: id  0 | task 76 |       total time =     472.53 ms /   315 tokens
0.40.766.430 I slot print_timing: id  0 | task 76 |    graphs reused =          1
0.40.766.462 I slot      release: id  0 | task 76 | stop processing: n_tokens = 314, truncated = 0
0.40.785.699 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013717936328
0.40.785.789 I slot launch_slot_: id  0 | task 80 | processing task, is_child = 0
0.41.302.098 I slot print_timing: id  0 | task 80 | prompt eval time =     487.83 ms /   339 tokens (    1.44 ms per token,   694.92 tokens per second)
0.41.302.105 I slot print_timing: id  0 | task 80 |        eval time =      28.43 ms /     2 tokens (   28.43 ms per token,    35.17 tokens per second)
0.41.302.106 I slot print_timing: id  0 | task 80 |       total time =     516.26 ms /   341 tokens
0.41.302.108 I slot print_timing: id  0 | task 80 |    graphs reused =          1
0.41.302.150 I slot      release: id  0 | task 80 | stop processing: n_tokens = 340, truncated = 0
0.41.321.303 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.947 (> 0.100 thold), f_keep = 0.944
0.41.321.390 I slot launch_slot_: id  0 | task 84 | processing task, is_child = 0
0.41.835.852 I slot print_timing: id  0 | task 84 | prompt eval time =     485.99 ms /   339 tokens (    1.43 ms per token,   697.54 tokens per second)
0.41.835.859 I slot print_timing: id  0 | task 84 |        eval time =      28.42 ms /     2 tokens (   28.42 ms per token,    35.18 tokens per second)
0.41.835.860 I slot print_timing: id  0 | task 84 |       total time =     514.41 ms /   341 tokens
0.41.835.862 I slot print_timing: id  0 | task 84 |    graphs reused =          1
0.41.835.891 I slot      release: id  0 | task 84 | stop processing: n_tokens = 340, truncated = 0
0.41.852.272 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013719005758
0.41.852.360 I slot launch_slot_: id  0 | task 88 | processing task, is_child = 0
0.42.328.035 I slot print_timing: id  0 | task 88 | prompt eval time =     447.20 ms /   315 tokens (    1.42 ms per token,   704.38 tokens per second)
0.42.328.042 I slot print_timing: id  0 | task 88 |        eval time =      28.41 ms /     2 tokens (   28.41 ms per token,    35.19 tokens per second)
0.42.328.043 I slot print_timing: id  0 | task 88 |       total time =     475.62 ms /   317 tokens
0.42.328.045 I slot print_timing: id  0 | task 88 |    graphs reused =          1
0.42.328.076 I slot      release: id  0 | task 88 | stop processing: n_tokens = 316, truncated = 0
0.42.344.682 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.943 (> 0.100 thold), f_keep = 0.937
0.42.344.775 I slot launch_slot_: id  0 | task 92 | processing task, is_child = 0
0.42.819.991 I slot print_timing: id  0 | task 92 | prompt eval time =     446.81 ms /   314 tokens (    1.42 ms per token,   702.76 tokens per second)
0.42.819.998 I slot print_timing: id  0 | task 92 |        eval time =      28.36 ms /     2 tokens (   28.36 ms per token,    35.26 tokens per second)
0.42.819.999 I slot print_timing: id  0 | task 92 |       total time =     475.17 ms /   316 tokens
0.42.820.001 I slot print_timing: id  0 | task 92 |    graphs reused =          1
0.42.820.031 I slot      release: id  0 | task 92 | stop processing: n_tokens = 315, truncated = 0
0.42.835.433 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013719989898
0.42.835.522 I slot launch_slot_: id  0 | task 96 | processing task, is_child = 0
0.43.314.727 I slot print_timing: id  0 | task 96 | prompt eval time =     450.76 ms /   318 tokens (    1.42 ms per token,   705.47 tokens per second)
0.43.314.736 I slot print_timing: id  0 | task 96 |        eval time =      28.39 ms /     2 tokens (   28.39 ms per token,    35.23 tokens per second)
0.43.314.737 I slot print_timing: id  0 | task 96 |       total time =     479.15 ms /   320 tokens
0.43.314.739 I slot print_timing: id  0 | task 96 |    graphs reused =          1
0.43.314.768 I slot      release: id  0 | task 96 | stop processing: n_tokens = 319, truncated = 0
0.43.330.398 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.943 (> 0.100 thold), f_keep = 0.940
0.43.330.484 I slot launch_slot_: id  0 | task 100 | processing task, is_child = 0
0.43.809.082 I slot print_timing: id  0 | task 100 | prompt eval time =     450.21 ms /   318 tokens (    1.42 ms per token,   706.33 tokens per second)
0.43.809.088 I slot print_timing: id  0 | task 100 |        eval time =      28.33 ms /     2 tokens (   28.33 ms per token,    35.30 tokens per second)
0.43.809.089 I slot print_timing: id  0 | task 100 |       total time =     478.54 ms /   320 tokens
0.43.809.091 I slot print_timing: id  0 | task 100 |    graphs reused =          1
0.43.809.119 I slot      release: id  0 | task 100 | stop processing: n_tokens = 319, truncated = 0
0.43.827.201 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013720978986
0.43.827.299 I slot launch_slot_: id  0 | task 104 | processing task, is_child = 0
0.44.300.145 I slot print_timing: id  0 | task 104 | prompt eval time =     444.49 ms /   312 tokens (    1.42 ms per token,   701.93 tokens per second)
0.44.300.152 I slot print_timing: id  0 | task 104 |        eval time =      28.31 ms /     2 tokens (   28.31 ms per token,    35.33 tokens per second)
0.44.300.153 I slot print_timing: id  0 | task 104 |       total time =     472.80 ms /   314 tokens
0.44.300.154 I slot print_timing: id  0 | task 104 |    graphs reused =          1
0.44.300.182 I slot      release: id  0 | task 104 | stop processing: n_tokens = 313, truncated = 0
0.44.318.266 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.942 (> 0.100 thold), f_keep = 0.939
0.44.318.363 I slot launch_slot_: id  0 | task 108 | processing task, is_child = 0
0.44.790.583 I slot print_timing: id  0 | task 108 | prompt eval time =     443.73 ms /   312 tokens (    1.42 ms per token,   703.13 tokens per second)
0.44.790.590 I slot print_timing: id  0 | task 108 |        eval time =      28.44 ms /     2 tokens (   28.44 ms per token,    35.16 tokens per second)
0.44.790.591 I slot print_timing: id  0 | task 108 |       total time =     472.17 ms /   314 tokens
0.44.790.593 I slot print_timing: id  0 | task 108 |    graphs reused =          1
0.44.790.621 I slot      release: id  0 | task 108 | stop processing: n_tokens = 313, truncated = 0
0.44.811.420 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013721960488
0.44.811.511 I slot launch_slot_: id  0 | task 112 | processing task, is_child = 0
0.45.300.280 I slot print_timing: id  0 | task 112 | prompt eval time =     460.37 ms /   334 tokens (    1.38 ms per token,   725.50 tokens per second)
0.45.300.287 I slot print_timing: id  0 | task 112 |        eval time =      28.35 ms /     2 tokens (   28.35 ms per token,    35.27 tokens per second)
0.45.300.288 I slot print_timing: id  0 | task 112 |       total time =     488.72 ms /   336 tokens
0.45.300.289 I slot print_timing: id  0 | task 112 |    graphs reused =          1
0.45.300.318 I slot      release: id  0 | task 112 | stop processing: n_tokens = 335, truncated = 0
0.45.321.178 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.934 (> 0.100 thold), f_keep = 0.931
0.45.321.274 I slot launch_slot_: id  0 | task 116 | processing task, is_child = 0
0.45.809.303 I slot print_timing: id  0 | task 116 | prompt eval time =     459.57 ms /   334 tokens (    1.38 ms per token,   726.77 tokens per second)
0.45.809.310 I slot print_timing: id  0 | task 116 |        eval time =      28.41 ms /     2 tokens (   28.41 ms per token,    35.20 tokens per second)
0.45.809.311 I slot print_timing: id  0 | task 116 |       total time =     487.98 ms /   336 tokens
0.45.809.313 I slot print_timing: id  0 | task 116 |    graphs reused =          1
0.45.809.342 I slot      release: id  0 | task 116 | stop processing: n_tokens = 335, truncated = 0
0.45.826.405 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013722979209
0.45.826.493 I slot launch_slot_: id  0 | task 120 | processing task, is_child = 0
0.46.299.187 I slot print_timing: id  0 | task 120 | prompt eval time =     444.27 ms /   312 tokens (    1.42 ms per token,   702.28 tokens per second)
0.46.299.193 I slot print_timing: id  0 | task 120 |        eval time =      28.38 ms /     2 tokens (   28.38 ms per token,    35.24 tokens per second)
0.46.299.194 I slot print_timing: id  0 | task 120 |       total time =     472.64 ms /   314 tokens
0.46.299.196 I slot print_timing: id  0 | task 120 |    graphs reused =          1
0.46.299.225 I slot      release: id  0 | task 120 | stop processing: n_tokens = 313, truncated = 0
0.46.316.390 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.942 (> 0.100 thold), f_keep = 0.939
0.46.316.491 I slot launch_slot_: id  0 | task 124 | processing task, is_child = 0
0.46.789.174 I slot print_timing: id  0 | task 124 | prompt eval time =     444.24 ms /   312 tokens (    1.42 ms per token,   702.32 tokens per second)
0.46.789.180 I slot print_timing: id  0 | task 124 |        eval time =      28.40 ms /     2 tokens (   28.40 ms per token,    35.22 tokens per second)
0.46.789.181 I slot print_timing: id  0 | task 124 |       total time =     472.63 ms /   314 tokens
0.46.789.183 I slot print_timing: id  0 | task 124 |    graphs reused =          1
0.46.789.213 I slot      release: id  0 | task 124 | stop processing: n_tokens = 313, truncated = 0
0.46.809.310 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013723959079
0.46.809.403 I slot launch_slot_: id  0 | task 128 | processing task, is_child = 0
0.47.287.639 I slot print_timing: id  0 | task 128 | prompt eval time =     449.83 ms /   323 tokens (    1.39 ms per token,   718.05 tokens per second)
0.47.287.647 I slot print_timing: id  0 | task 128 |        eval time =      28.36 ms /     2 tokens (   28.36 ms per token,    35.26 tokens per second)
0.47.287.648 I slot print_timing: id  0 | task 128 |       total time =     478.19 ms /   325 tokens
0.47.287.650 I slot print_timing: id  0 | task 128 |    graphs reused =          1
0.47.287.678 I slot      release: id  0 | task 128 | stop processing: n_tokens = 324, truncated = 0
0.47.307.770 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.944 (> 0.100 thold), f_keep = 0.941
0.47.307.863 I slot launch_slot_: id  0 | task 132 | processing task, is_child = 0
0.47.784.498 I slot print_timing: id  0 | task 132 | prompt eval time =     448.23 ms /   323 tokens (    1.39 ms per token,   720.61 tokens per second)
0.47.784.505 I slot print_timing: id  0 | task 132 |        eval time =      28.36 ms /     2 tokens (   28.36 ms per token,    35.26 tokens per second)
0.47.784.506 I slot print_timing: id  0 | task 132 |       total time =     476.59 ms /   325 tokens
0.47.784.509 I slot print_timing: id  0 | task 132 |    graphs reused =          1
0.47.784.537 I slot      release: id  0 | task 132 | stop processing: n_tokens = 324, truncated = 0
0.47.800.757 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1013724954404
0.47.800.848 I slot launch_slot_: id  0 | task 136 | processing task, is_child = 0
