09-23-2026 11:24:50 RAM 10686/30697MB (lfb 156x4MB) SWAP 2463/15348MB (cached 0MB) CPU [27%@2201,15%@2201,20%@2201,22%@2201,26%@2201,12%@2201,12%@2201,56%@2201,23%@2201,9%@2201,19%@2201,24%@2201] GR3D_FREQ 0% cpu@52.281C soc2@46.781C soc0@48.125C gpu@46.093C tj@52.281C soc1@47.937C VDD_GPU_SOC 5308mW/5308mW VDD_CPU_CV 4546mW/4546mW VIN_SYS_5V0 5425mW/5425mW
09-23-2026 11:25:03 RAM 10199/30697MB (lfb 30x4MB) SWAP 2435/15348MB (cached 0MB) CPU [24%@2201,7%@2201,7%@2201,8%@2201,7%@2201,8%@2201,8%@2201,7%@2201,20%@2201,8%@2201,8%@2201,99%@2201] GR3D_FREQ 0% cpu@51.656C soc2@46.812C soc0@48.437C gpu@46.156C tj@51.906C soc1@48.312C VDD_GPU_SOC 5311mW/5310mW VDD_CPU_CV 3790mW/3979mW VIN_SYS_5V0 5325mW/5332mW
09-23-2026 11:25:04 RAM 10204/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [1%@2201,4%@2201,1%@2201,1%@2201,4%@2201,3%@2201,3%@2201,2%@2201,1%@2201,1%@2201,3%@2201,100%@2201] GR3D_FREQ 0% cpu@51.562C soc2@46.687C soc0@48.093C gpu@46.5C tj@51.562C soc1@48.031C VDD_GPU_SOC 4931mW/5285mW VDD_CPU_CV 3033mW/3916mW VIN_SYS_5V0 5124mW/5318mW
09-23-2026 11:25:05 RAM 10212/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,99%@2201] GR3D_FREQ 0% cpu@51.718C soc2@46.625C soc0@48.156C gpu@46.375C tj@51.718C soc1@48.093C VDD_GPU_SOC 4931mW/5262mW VDD_CPU_CV 3033mW/3861mW VIN_SYS_5V0 5024mW/5300mW
09-23-2026 11:25:06 RAM 10215/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,1%@2201,1%@2201,0%@2201,37%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,61%@2201] GR3D_FREQ 0% cpu@52.531C soc2@46.812C soc0@48.156C gpu@46.5C tj@52.531C soc1@48.093C VDD_GPU_SOC 4933mW/5243mW VDD_CPU_CV 3033mW/3812mW VIN_SYS_5V0 4823mW/5272mW
09-23-2026 11:25:07 RAM 10216/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@52.468C soc2@46.875C soc0@48.281C gpu@46.468C tj@52.593C soc1@48.156C VDD_GPU_SOC 4933mW/5226mW VDD_CPU_CV 3033mW/3769mW VIN_SYS_5V0 4923mW/5252mW
09-23-2026 11:25:08 RAM 10216/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,100%@2201,1%@2201,1%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@52.468C soc2@46.875C soc0@48.343C gpu@46.531C tj@52.468C soc1@48.187C VDD_GPU_SOC 4933mW/5210mW VDD_CPU_CV 3033mW/3730mW VIN_SYS_5V0 4923mW/5235mW
09-23-2026 11:25:09 RAM 10217/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@52.625C soc2@46.718C soc0@48.375C gpu@46.531C tj@52.625C soc1@48.062C VDD_GPU_SOC 4933mW/5197mW VDD_CPU_CV 3033mW/3695mW VIN_SYS_5V0 4823mW/5214mW
09-23-2026 11:25:10 RAM 10217/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,1%@2201,1%@2201,1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@52.781C soc2@46.875C soc0@48.093C gpu@45.968C tj@52.781C soc1@48.062C VDD_GPU_SOC 4933mW/5184mW VDD_CPU_CV 3033mW/3664mW VIN_SYS_5V0 4923mW/5200mW
09-23-2026 11:25:11 RAM 10218/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@52.531C soc2@46.781C soc0@48.187C gpu@46C tj@52.531C soc1@48.062C VDD_GPU_SOC 4933mW/5173mW VDD_CPU_CV 3033mW/3635mW VIN_SYS_5V0 4923mW/5188mW
09-23-2026 11:25:12 RAM 10218/30697MB (lfb 31x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,100%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@52.937C soc2@46.875C soc0@48.218C gpu@45.875C tj@52.937C soc1@48.093C VDD_GPU_SOC 4933mW/5162mW VDD_CPU_CV 3033mW/3609mW VIN_SYS_5V0 4923mW/5176mW
09-23-2026 11:25:13 RAM 12037/30697MB (lfb 20x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,1%@2201,97%@2201,2%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@52.062C soc2@46.843C soc0@48.281C gpu@46.031C tj@52.062C soc1@48.125C VDD_GPU_SOC 5313mW/5168mW VDD_CPU_CV 2654mW/3569mW VIN_SYS_5V0 5124mW/5174mW
09-23-2026 11:25:14 RAM 16649/30697MB (lfb 3x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,11%@2201,24%@2201,10%@2201,32%@2201,69%@2201,2%@2201,0%@2201,1%@2201,0%@2201,25%@2201,3%@2201] GR3D_FREQ 0% cpu@52.187C soc2@46.937C soc0@48.375C gpu@46.031C tj@52.187C soc1@48.25C VDD_GPU_SOC 5311mW/5174mW VDD_CPU_CV 3790mW/3578mW VIN_SYS_5V0 5827mW/5200mW
09-23-2026 11:25:15 RAM 17438/30697MB (lfb 7x4MB) SWAP 2435/15348MB (cached 0MB) CPU [0%@2201,0%@2201,0%@2201,14%@2201,0%@2201,100%@2201,1%@2201,1%@2201,0%@2201,0%@2201,1%@2201,18%@2201] GR3D_FREQ 0% cpu@51.843C soc2@46.718C soc0@48.375C gpu@46.062C tj@51.843C soc1@48.031C VDD_GPU_SOC 4933mW/5165mW VDD_CPU_CV 3412mW/3572mW VIN_SYS_5V0 4823mW/5186mW
09-23-2026 11:25:16 RAM 17383/30697MB (lfb 4x4MB) SWAP 2519/15348MB (cached 0MB) CPU [6%@2201,0%@2201,0%@2201,0%@2201,1%@2201,78%@2201,5%@2201,1%@2201,0%@2201,1%@2201,0%@2201,50%@2201] GR3D_FREQ 22% cpu@52.281C soc2@46.812C soc0@48.125C gpu@46.187C tj@52.281C soc1@47.968C VDD_GPU_SOC 5688mW/5184mW VDD_CPU_CV 3409mW/3566mW VIN_SYS_5V0 5526mW/5198mW
09-23-2026 11:25:17 RAM 17396/30697MB (lfb 4x4MB) SWAP 2520/15348MB (cached 0MB) CPU [0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,90%@2201,1%@2201,2%@2201,0%@2201,0%@2201,0%@2201,4%@2201] GR3D_FREQ 18% cpu@52.406C soc2@46.75C soc0@48.281C gpu@46.062C tj@52.406C soc1@48.062C VDD_GPU_SOC 6069mW/5216mW VDD_CPU_CV 2653mW/3533mW VIN_SYS_5V0 5626mW/5214mW
09-23-2026 11:25:18 RAM 17433/30697MB (lfb 3x4MB) SWAP 2521/15348MB (cached 0MB) CPU [2%@2201,0%@2201,1%@2201,0%@2201,1%@2201,93%@2201,1%@2201,5%@2201,0%@2201,1%@2201,1%@2201,4%@2201] GR3D_FREQ 0% cpu@51.906C soc2@46.812C soc0@48.218C gpu@46.187C tj@51.906C soc1@48.093C VDD_GPU_SOC 6069mW/5245mW VDD_CPU_CV 3032mW/3516mW VIN_SYS_5V0 5626mW/5228mW
09-23-2026 11:25:19 RAM 17598/30697MB (lfb 3x4MB) SWAP 2521/15348MB (cached 0MB) CPU [97%@2201,0%@2201,1%@2201,0%@2201,1%@2201,3%@2201,0%@2201,5%@2201,1%@2201,5%@2201,2%@2201,1%@2201] GR3D_FREQ 0% cpu@51.406C soc2@47C soc0@48.343C gpu@46.125C tj@51.406C soc1@48.281C VDD_GPU_SOC 5313mW/5248mW VDD_CPU_CV 2654mW/3487mW VIN_SYS_5V0 5325mW/5231mW
09-23-2026 11:25:20 RAM 17741/30697MB (lfb 2x4MB) SWAP 2521/15348MB (cached 0MB) CPU [94%@2201,1%@2201,2%@2201,1%@2201,1%@2201,1%@2201,3%@2201,1%@2201,4%@2201,3%@2201,1%@2201,0%@2201] GR3D_FREQ 1% cpu@51.531C soc2@46.968C soc0@48.343C gpu@46.125C tj@51.531C soc1@48.25C VDD_GPU_SOC 5311mW/5250mW VDD_CPU_CV 2654mW/3460mW VIN_SYS_5V0 5224mW/5231mW
09-23-2026 11:25:21 RAM 18116/30697MB (lfb 3x2MB) SWAP 2524/15348MB (cached 0MB) CPU [85%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,14%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@51.843C soc2@47.125C soc0@48.406C gpu@46.375C tj@51.843C soc1@48.031C VDD_GPU_SOC 8338mW/5346mW VDD_CPU_CV 3029mW/3447mW VIN_SYS_5V0 5526mW/5240mW
09-23-2026 11:25:22 RAM 18309/30697MB (lfb 1x4MB) SWAP 2524/15348MB (cached 0MB) CPU [91%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,0%@2201,5%@2201,0%@2201,1%@2201,7%@2201] GR3D_FREQ 16% cpu@52.375C soc2@47.406C soc0@48.593C gpu@48.625C tj@52.375C soc1@48.187C VDD_GPU_SOC 13616mW/5597mW VDD_CPU_CV 3023mW/3434mW VIN_SYS_5V0 7335mW/5304mW
09-23-2026 11:25:23 RAM 18310/30697MB (lfb 5x4MB) SWAP 2524/15348MB (cached 0MB) CPU [68%@2201,2%@2201,2%@2201,1%@2201,0%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,2%@2201,7%@2201] GR3D_FREQ 92% cpu@52.781C soc2@48.375C soc0@49.468C gpu@51.468C tj@52.781C soc1@48.406C VDD_GPU_SOC 25589mW/6185mW VDD_CPU_CV 2635mW/3410mW VIN_SYS_5V0 9445mW/5425mW
09-23-2026 11:25:24 RAM 18317/30697MB (lfb 5x4MB) SWAP 2524/15348MB (cached 0MB) CPU [71%@2201,1%@2201,0%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,1%@2201,0%@2201] GR3D_FREQ 94% cpu@52.843C soc2@48.875C soc0@49.968C gpu@52.562C tj@52.843C soc1@48.718C VDD_GPU_SOC 28563mW/6824mW VDD_CPU_CV 2256mW/3377mW VIN_SYS_5V0 9862mW/5552mW
09-23-2026 11:25:25 RAM 18318/30697MB (lfb 5x4MB) SWAP 2524/15348MB (cached 0MB) CPU [47%@2201,10%@2201,1%@2201,2%@2201,27%@2201,2%@2201,2%@2201,3%@2201,1%@2201,1%@2201,1%@2201,1%@2201] GR3D_FREQ 87% cpu@53.437C soc2@49.187C soc0@50.25C gpu@53.093C tj@53.437C soc1@49.031C VDD_GPU_SOC 29691mW/7459mW VDD_CPU_CV 2632mW/3357mW VIN_SYS_5V0 10349mW/5685mW
09-23-2026 11:25:26 RAM 18318/30697MB (lfb 5x4MB) SWAP 2524/15348MB (cached 0MB) CPU [97%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@52.843C soc2@48.062C soc0@49.343C gpu@48C tj@52.843C soc1@49.031C VDD_GPU_SOC 8717mW/7493mW VDD_CPU_CV 2272mW/3327mW VIN_SYS_5V0 6229mW/5700mW
09-23-2026 11:25:27 RAM 18334/30697MB (lfb 5x4MB) SWAP 2524/15348MB (cached 0MB) CPU [39%@2201,1%@2201,1%@2201,1%@2201,1%@2201,0%@2201,2%@2201,0%@2201,57%@2201,3%@2201,3%@2201,0%@2201] GR3D_FREQ 0% cpu@52.375C soc2@47.406C soc0@49.218C gpu@47.562C tj@52.375C soc1@49.062C VDD_GPU_SOC 5690mW/7446mW VDD_CPU_CV 2654mW/3310mW VIN_SYS_5V0 5325mW/5690mW
09-23-2026 11:25:28 RAM 18334/30697MB (lfb 5x4MB) SWAP 2524/15348MB (cached 0MB) CPU [6%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,93%@2201,1%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@52.468C soc2@47.5C soc0@48.875C gpu@47.312C tj@52.468C soc1@48.687C VDD_GPU_SOC 5313mW/7391mW VDD_CPU_CV 2276mW/3283mW VIN_SYS_5V0 5325mW/5681mW
09-23-2026 11:25:29 RAM 14933/30697MB (lfb 29x4MB) SWAP 2524/15348MB (cached 0MB) CPU [30%@2201,20%@2201,0%@2201,1%@2201,18%@2201,0%@2201,1%@2201,0%@2201,32%@2201,23%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@53C soc2@47.375C soc0@48.781C gpu@47.312C tj@53C soc1@48.687C VDD_GPU_SOC 5311mW/7339mW VDD_CPU_CV 3033mW/3277mW VIN_SYS_5V0 5325mW/5672mW
